STUDY_ID	SAMPLE_ID	AKT1	AKT2	AKT3	MAP3K1	MAP3K2	MAP3K3
blca_tcga_pub_2017	TCGA-UY-A78O-01	-0.4705	-0.0433	-0.616	-0.6941	-1.322	-0.5416
blca_tcga_pub_2017	TCGA-CF-A7I0-01	0.9854	0.5562	0.0125	0.7736	-1.2185	0.3129
blca_tcga_pub_2017	TCGA-E7-A6MD-01	-0.7449	0.77	-0.0243	-0.854	1.144	0.3641
blca_tcga_pub_2017	TCGA-E7-A7PW-01	2.7475	0.3887	-0.3421	-1.0484	-1.1649	-0.8227
blca_tcga_pub_2017	TCGA-E7-A7XN-01	1.1194	0.1624	-1.3858	-0.497	0.4128	-0.8599
blca_tcga_pub_2017	TCGA-E7-A85H-01	-0.1036	-0.5861	-0.7769	-0.2411	-0.4662	-2.4226
blca_tcga_pub_2017	TCGA-FJ-A871-01	1.4658	0.1422	-0.3688	-2.3468	-1.2713	0.7778
blca_tcga_pub_2017	TCGA-GU-A764-01	2.1458	-1.0456	0.2849	0.5445	0.3385	0.4287
blca_tcga_pub_2017	TCGA-K4-A83P-01	0.0288	-0.344	0.8697	1.0123	0.609	0.9957
blca_tcga_pub_2017	TCGA-KQ-A41O-01	2.1431	0.2514	-0.7359	-0.8546	-0.1081	-1.5666
blca_tcga_pub_2017	TCGA-KQ-A41R-01	1.4633	-0.9397	-0.9903	-1.4294	-1.3992	-1.9858
blca_tcga_pub_2017	TCGA-UY-A78M-01	-1.4374	-0.5611	-0.7808	-1.6614	-2.0964	-1.6739
blca_tcga_pub_2017	TCGA-CF-A8HX-01	2.4448	-0.1163	-1.1009	0.8639	-1.3463	0.0298
blca_tcga_pub_2017	TCGA-CF-A8HY-01	-0.9245	-0.1134	-0.86	-1.3891	-2.3805	-1.7117
blca_tcga_pub_2017	TCGA-E7-A8O7-01	-2.7722	-0.2023	-0.2928	1.4134	0.8325	-0.9844
blca_tcga_pub_2017	TCGA-E7-A8O8-01	-0.2076	0.3491	-1.075	-0.7846	-1.7837	-1.4683
blca_tcga_pub_2017	TCGA-LT-A8JT-01	-0.3762	-0.0291	-1.5694	-0.4323	0.4401	-1.096
blca_tcga_pub_2017	TCGA-UY-A78P-01	0.3665	-0.5565	-0.6077	1.7914	-0.1793	-0.1297
blca_tcga_pub_2017	TCGA-UY-A8OC-01	0.5382	-0.3849	0.4989	-0.6081	0.1429	1.1204
blca_tcga_pub_2017	TCGA-UY-A8OD-01	0.6617	-0.2774	0.9561	-0.9332	-0.4265	0.4531
blca_tcga_pub_2017	TCGA-XF-A8HB-01	1.413	1.2195	-1.8433	0.4981	-0.4265	0.2333
blca_tcga_pub_2017	TCGA-XF-A8HC-01	0.1301	0.7271	-0.2085	-1.1765	-1.953	0.0172
blca_tcga_pub_2017	TCGA-XF-A8HD-01	-0.1354	-1.3191	1.3602	-0.2916	-0.1823	-0.168
blca_tcga_pub_2017	TCGA-XF-A8HE-01	1.3065	-0.0041	-0.4743	0.9183	1.4252	-0.0544
blca_tcga_pub_2017	TCGA-XF-A8HF-01	0.9141	-1.0008	-0.7504	-2.1034	-1.727	-1.848
blca_tcga_pub_2017	TCGA-XF-A8HG-01	-0.7818	-0.6712	-2.2851	-0.437	0.2149	-0.1856
blca_tcga_pub_2017	TCGA-YC-A89H-01	-0.9159	1.0369	-1.1076	-1.0301	-0.539	-1.249
blca_tcga_pub_2017	TCGA-2F-A9KO-01	-0.8738	-0.5981	0.1644	-0.4501	0.9815	-0.5324
blca_tcga_pub_2017	TCGA-2F-A9KP-01	-2.2089	-0.5395	-0.5684	0.3224	0.6468	-0.9734
blca_tcga_pub_2017	TCGA-2F-A9KQ-01	0.7154	-0.4483	-0.3274	1.2032	0.5251	-0.4263
blca_tcga_pub_2017	TCGA-2F-A9KR-01	-0.7291	1.2134	-0.9488	0.6301	1.3869	0.4914
blca_tcga_pub_2017	TCGA-2F-A9KT-01	-1.2818	0.1872	-0.9022	-0.9765	0.6098	0.1388
blca_tcga_pub_2017	TCGA-2F-A9KW-01	-0.124	-0.7942	1.1188	0.8919	0.2371	0.76
blca_tcga_pub_2017	TCGA-CF-A9FF-01	0.0851	-0.6344	0.0735	0.1864	0.0736	-1.182
blca_tcga_pub_2017	TCGA-CF-A9FH-01	0.2348	-0.334	-1.2688	-0.1086	0.0242	-0.9101
blca_tcga_pub_2017	TCGA-CF-A9FL-01	1.0088	-0.9229	-0.1077	0.8069	-0.3036	-0.8749
blca_tcga_pub_2017	TCGA-CF-A9FM-01	-0.2208	-0.6208	-0.489	0.2673	0.7566	-0.394
blca_tcga_pub_2017	TCGA-E7-A97P-01	0.3285	-0.9354	0.1493	0.0011	0.3647	-0.4077
blca_tcga_pub_2017	TCGA-E7-A97Q-01	0.4886	-1.141	0.7343	0.341	-0.6634	-0.7936
blca_tcga_pub_2017	TCGA-K4-AAQO-01	-0.5193	-0.5305	1.0306	-0.4692	-0.494	1.3478
blca_tcga_pub_2017	TCGA-S5-AA26-01	0.0163	1.2924	-1.4061	1.2847	-1.0444	-0.9995
blca_tcga_pub_2017	TCGA-SY-A9G0-01	-0.5116	-0.0414	1.5853	0.2659	0.6629	1.4655
blca_tcga_pub_2017	TCGA-SY-A9G5-01	-0.4698	1.1447	-0.1249	0.0427	0.2922	0.8087
blca_tcga_pub_2017	TCGA-UY-A9PA-01	-0.4538	0.0543	-0.1324	0.265	1.2116	-0.7661
blca_tcga_pub_2017	TCGA-UY-A9PB-01	1.3344	0.2248	0.95	-0.5378	0.3544	1.2523
blca_tcga_pub_2017	TCGA-UY-A9PD-01	-1.8606	-0.4681	0.5765	-1.0068	-0.9186	-1.6532
blca_tcga_pub_2017	TCGA-UY-A9PE-01	-1.1494	-0.0428	-0.176	-1.3751	-1.874	-0.2096
blca_tcga_pub_2017	TCGA-UY-A9PF-01	-2.2439	-0.636	-0.2514	-1.0526	0.6246	-1.8765
blca_tcga_pub_2017	TCGA-UY-A9PH-01	-0.5825	-1.2512	-0.6008	-0.6494	-0.6416	-1.0172
blca_tcga_pub_2017	TCGA-XF-A8HH-01	-2.0163	-0.7736	0.25	0.7589	-0.3987	0.4568
blca_tcga_pub_2017	TCGA-XF-A8HI-01	0.2781	-0.5905	-0.632	-0.1262	1.087	-1.0509
blca_tcga_pub_2017	TCGA-YC-A8S6-01	0.662	-0.3559	0.9888	-0.4386	0.4223	0.9937
blca_tcga_pub_2017	TCGA-YF-AA3L-01	0.3056	0.3606	-1.4845	-1.3913	-2.4963	0.632
blca_tcga_pub_2017	TCGA-ZF-A9R0-01	0.3393	-0.5335	-0.0954	-0.7934	-0.8585	-0.362
blca_tcga_pub_2017	TCGA-ZF-A9R3-01	-0.4417	-0.3061	1.3549	0.001	0.8248	1.8965
blca_tcga_pub_2017	TCGA-ZF-A9R4-01	-0.3313	0.0682	-1.5251	0.0542	-0.4	-1.0272
blca_tcga_pub_2017	TCGA-ZF-A9R7-01	-0.2831	0.6966	-1.128	0.7277	-0.2401	0.5454
blca_tcga_pub_2017	TCGA-ZF-A9R9-01	0.1757	-1.373	1.1805	-0.9982	-0.3407	0.5159
blca_tcga_pub_2017	TCGA-ZF-A9RC-01	-1.1436	0.2198	0.281	-1.1859	-0.8876	-0.0772
blca_tcga_pub_2017	TCGA-ZF-A9RE-01	0.8497	-0.1965	-0.4855	1.9914	1.9034	-0.2134
blca_tcga_pub_2017	TCGA-ZF-A9RF-01	-0.7643	-0.5321	1.2178	0.666	0.6291	0.5977
blca_tcga_pub_2017	TCGA-ZF-A9RL-01	0.029	0.49	-0.9007	-0.5657	0.8241	-1.3506
blca_tcga_pub_2017	TCGA-ZF-A9RM-01	-0.535	-0.0932	0.7865	0.2151	1.0874	-0.835
blca_tcga_pub_2017	TCGA-ZF-AA4N-01	0.2493	-0.4366	-0.1477	1.1458	1.2158	0.7749
blca_tcga_pub_2017	TCGA-ZF-AA4R-01	0.559	0.7801	1.4096	0.2862	-0.1473	1.0959
blca_tcga_pub_2017	TCGA-ZF-AA4T-01	-0.5627	-0.5243	0.5717	-1.0552	0.4308	-0.8802
blca_tcga_pub_2017	TCGA-ZF-AA4U-01	0.6405	-1.2132	-1.4264	-0.3073	-0.2901	-1.2775
blca_tcga_pub_2017	TCGA-ZF-AA4V-01	-1.9323	-1.1465	-0.9562	1.2819	0.2156	-0.2284
blca_tcga_pub_2017	TCGA-ZF-AA4W-01	-0.6664	-2.1897	-1.2605	-0.3472	0.7953	-0.8472
blca_tcga_pub_2017	TCGA-ZF-AA4X-01	0.5793	-0.4835	0.7557	0.6017	-0.3657	0.5286
blca_tcga_pub_2017	TCGA-4Z-AA7M-01	-2.3178	0.5661	0.2185	-0.4216	0.5581	1.5058
blca_tcga_pub_2017	TCGA-4Z-AA7N-01	-0.8638	-0.2226	0.7396	1.5227	1.3067	1.5156
blca_tcga_pub_2017	TCGA-4Z-AA7O-01	0.2227	-0.8218	-0.7627	0.1272	0.0884	-0.5551
blca_tcga_pub_2017	TCGA-4Z-AA7Q-01	1.1686	1.1227	-0.7856	0.9491	0.3751	1.1328
blca_tcga_pub_2017	TCGA-4Z-AA7R-01	1.602	-1.9509	-0.1968	-0.6208	0.3879	-1.1085
blca_tcga_pub_2017	TCGA-4Z-AA7S-01	-0.3335	0.2677	-0.9671	0.0087	-0.6988	-1.1233
blca_tcga_pub_2017	TCGA-4Z-AA7W-01	1.6647	1.3453	-0.2578	-0.1927	-1.4111	-0.107
blca_tcga_pub_2017	TCGA-4Z-AA7Y-01	-0.3377	-0.1064	-0.1795	-0.3008	1.3304	-1.1531
blca_tcga_pub_2017	TCGA-4Z-AA80-01	-0.0132	1.3687	-0.9415	-0.333	1.2945	-1.5828
blca_tcga_pub_2017	TCGA-4Z-AA81-01	-1.4394	0.8546	-1.6942	0.5596	-0.856	0.0868
blca_tcga_pub_2017	TCGA-4Z-AA82-01	-0.539	1.8591	1.4872	1.4568	1.6711	2.238
blca_tcga_pub_2017	TCGA-4Z-AA83-01	1.5914	-0.2309	-0.4216	-0.2418	0.6754	-0.7615
blca_tcga_pub_2017	TCGA-4Z-AA84-01	-1.5189	0.2144	1.1671	1.8056	0.1476	-0.0842
blca_tcga_pub_2017	TCGA-4Z-AA86-01	0.414	-0.9934	0.6749	-0.1015	1.0504	0.4982
blca_tcga_pub_2017	TCGA-4Z-AA87-01	1.5788	3.1034	-1.3419	-1.0585	-2.7564	-1.1208
blca_tcga_pub_2017	TCGA-4Z-AA89-01	0.4383	-0.6335	-0.9331	-0.2035	0.4589	-1.8944
blca_tcga_pub_2017	TCGA-DK-AA6L-01	0.8068	1.1524	-1.3165	1.0352	0.0587	0.2506
blca_tcga_pub_2017	TCGA-DK-AA6M-01	0.6147	0.0308	0.5492	-0.1567	-0.8666	0.9212
blca_tcga_pub_2017	TCGA-DK-AA6P-01	0.1719	0.182	-1.0308	-0.5669	0.5449	-0.0439
blca_tcga_pub_2017	TCGA-DK-AA6Q-01	1.4959	0.0084	-1.59	-0.3176	0.3857	-1.8147
blca_tcga_pub_2017	TCGA-DK-AA6S-01	-1.0052	-0.6173	1.06	0.2176	0.0459	0.308
blca_tcga_pub_2017	TCGA-DK-AA6T-01	-1.2332	0.815	1.0698	1.0365	-1.3778	0.3941
blca_tcga_pub_2017	TCGA-DK-AA6U-01	-0.1675	1.4444	0.0242	0.3561	-0.4447	0.0252
blca_tcga_pub_2017	TCGA-DK-AA6W-01	-0.6254	0.1595	0.4161	0.5523	-0.6087	0.7824
blca_tcga_pub_2017	TCGA-DK-AA71-01	0.1792	0.3633	-1.4906	-0.8246	-0.7602	-1.7681
blca_tcga_pub_2017	TCGA-DK-AA74-01	1.2417	-1.0877	0.0583	-1.4259	-0.934	0.2718
blca_tcga_pub_2017	TCGA-DK-AA75-01	1.3999	0.0197	-1.4128	-1.2119	-1.8829	-2.493
blca_tcga_pub_2017	TCGA-DK-AA76-01	1.7429	0.8727	-1.4092	-0.5045	0.6947	-0.9164
blca_tcga_pub_2017	TCGA-DK-AA77-01	0.1103	-0.0429	-0.8129	-0.0542	-0.1635	-1.0668
blca_tcga_pub_2017	TCGA-G2-AA3B-01	-1.3532	-0.0791	-1.9581	-1.8528	-1.4457	-0.867
blca_tcga_pub_2017	TCGA-G2-AA3C-01	1.2389	-0.1815	0.3328	-0.8367	-1.7296	0.771
blca_tcga_pub_2017	TCGA-G2-AA3D-01	0.2313	0.4078	-0.6165	-0.8766	-0.782	0.1571
blca_tcga_pub_2017	TCGA-GU-AATO-01	0.9934	-0.5388	-0.7168	0.6591	-1.6518	0.4105
blca_tcga_pub_2017	TCGA-GU-AATP-01	-1.0054	-0.2301	0.2968	0.158	-0.7095	0.4171
blca_tcga_pub_2017	TCGA-GU-AATQ-01	1.1962	1.0907	-0.845	-0.8965	1.1164	0.5081
blca_tcga_pub_2017	TCGA-XF-A9SH-01	-0.4658	0.6236	-0.2303	-0.7314	-0.4466	-0.7725
blca_tcga_pub_2017	TCGA-XF-A9SI-01	-0.1372	0.5243	1.2361	1.0867	0.0189	0.7577
blca_tcga_pub_2017	TCGA-XF-A9SJ-01	0.4903	0.4641	0.5597	0.9079	-1.0036	-0.0072
blca_tcga_pub_2017	TCGA-XF-A9SL-01	0.4273	-0.4571	1.2003	0.3074	-0.9685	1.222
blca_tcga_pub_2017	TCGA-XF-A9SP-01	0.4613	0.7384	0.2984	-1.1507	-0.9216	0.8367
blca_tcga_pub_2017	TCGA-XF-A9SU-01	0.4753	-0.1384	0.1458	-1.8386	-1.6116	-0.1547
blca_tcga_pub_2017	TCGA-XF-A9SX-01	-0.5195	-0.3151	1.0647	-1.556	-0.1215	1.5085
blca_tcga_pub_2017	TCGA-XF-A9SZ-01	-1.6809	0.5354	0.5788	-2.3873	-0.2028	-0.361
blca_tcga_pub_2017	TCGA-XF-A9T0-01	-2.5021	-0.087	-0.5785	-0.5747	-1.087	-0.74
blca_tcga_pub_2017	TCGA-XF-A9T4-01	0.2909	-0.5754	0.0144	-0.1524	0.8083	-0.2545
blca_tcga_pub_2017	TCGA-XF-A9T8-01	-0.4675	-0.0755	-0.0567	1.4792	-0.1527	0.7901
blca_tcga_pub_2017	TCGA-YC-A9TC-01	1.7977	0.6522	-0.8197	-0.8398	-1.5375	-2.024
blca_tcga_pub_2017	TCGA-ZF-A9R1-01	2.012	-0.2657	-0.2244	-0.6776	0.5692	-0.9335
blca_tcga_pub_2017	TCGA-ZF-A9R2-01	1.8134	1.6103	-1.938	-0.5886	0.3241	-0.8507
blca_tcga_pub_2017	TCGA-ZF-AA51-01	-1.4255	0.4618	-0.0736	0.296	-0.0284	-1.1233
blca_tcga_pub_2017	TCGA-ZF-AA52-01	-0.2039	-0.6926	1.118	0.7944	-1.5343	1.1338
blca_tcga_pub_2017	TCGA-ZF-AA53-01	0.1964	-0.5056	-0.5121	0.1876	-0.9421	0.2268
blca_tcga_pub_2017	TCGA-ZF-AA54-01	-1.2827	0.3755	1.7368	1.1527	0.6334	1.4724
blca_tcga_pub_2017	TCGA-ZF-AA56-01	0.1274	-0.3045	-0.0325	0.2983	1.2891	-0.577
blca_tcga_pub_2017	TCGA-ZF-AA5H-01	1.7931	-1.3023	1.2397	1.3432	0.2803	0.5564
blca_tcga_pub_2017	TCGA-ZF-AA5P-01	1.0383	-0.549	1.5872	-1.5315	0.0367	1.5934
blca_tcga_pub_2017	TCGA-5N-A9KI-01	-0.6543	3.5163	1.1159	0.6849	-0.3834	0.5295
blca_tcga_pub_2017	TCGA-5N-A9KM-01	-1.7778	0.1145	-0.5181	-0.9909	0.3017	-0.927
blca_tcga_pub_2017	TCGA-DK-AA6R-01	1.3793	0.1657	1.2715	0.4587	0.7388	1.0782
blca_tcga_pub_2017	TCGA-DK-AA6X-01	-0.2919	-1.2486	-0.0918	0.5013	0.8485	0.7518
blca_tcga_pub_2017	TCGA-G2-AA3F-01	0.666	-0.8399	-0.6811	0.3711	0.9831	-1.6242
blca_tcga_pub_2017	TCGA-UY-A8OB-01	-2.5225	0.9482	0.4996	-1.1289	-0.4258	0.7807
blca_tcga_pub_2017	TCGA-XF-A9SK-01	0.0188	1.9447	0.1589	0.0273	-0.1585	0.8582
blca_tcga_pub_2017	TCGA-XF-A9SM-01	0.6107	-1.6394	0.4927	0.6979	-0.2882	0.6314
blca_tcga_pub_2017	TCGA-XF-A9ST-01	0.214	-0.0908	-1.3067	-0.6779	-2.0205	-0.9348
blca_tcga_pub_2017	TCGA-XF-A9SV-01	-0.3563	-1.0776	0.1407	-0.7579	-0.4983	-1.1586
blca_tcga_pub_2017	TCGA-XF-A9SW-01	-0.6095	-2.0977	1.6776	0.7706	-0.6781	1.3397
blca_tcga_pub_2017	TCGA-XF-A9SY-01	0.1429	-0.3164	1.5229	-0.6696	0.8403	1.2164
blca_tcga_pub_2017	TCGA-XF-A9T2-01	1.0033	-0.6912	0.5573	-0.8779	0.0998	0.6966
blca_tcga_pub_2017	TCGA-XF-A9T3-01	1.3927	0.4565	1.2809	-1.1101	0.2838	1.2564
blca_tcga_pub_2017	TCGA-XF-A9T5-01	1.5902	-1.0431	-0.6972	-0.6707	-0.0809	-0.1872
blca_tcga_pub_2017	TCGA-XF-A9T6-01	-0.303	-2.6254	0.2173	0.0097	-0.7143	-0.0107
blca_tcga_pub_2017	TCGA-XF-AAME-01	-0.6583	-0.2334	0.9922	1.4104	-0.0848	1.8432
blca_tcga_pub_2017	TCGA-XF-AAMG-01	0.1827	-0.5463	0.1609	-0.5264	-0.0816	0.2861
blca_tcga_pub_2017	TCGA-XF-AAMH-01	-1.3657	-1.0716	-1.3866	-1.017	-2.2808	-0.4976
blca_tcga_pub_2017	TCGA-XF-AAMJ-01	0.3343	0.0723	1.4996	-0.9899	-0.23	1.2075
blca_tcga_pub_2017	TCGA-XF-AAML-01	0.2812	-1.623	0.8994	-1.5424	-0.3836	-0.1091
blca_tcga_pub_2017	TCGA-XF-AAMQ-01	0.9922	0.8599	-0.5421	0.1651	0.6809	1.3742
blca_tcga_pub_2017	TCGA-XF-AAMR-01	0.0495	-0.1068	1.5275	1.0263	1.2574	1.5949
blca_tcga_pub_2017	TCGA-XF-AAMT-01	1.276	-0.1201	0.8289	0.105	0.5253	1.1107
blca_tcga_pub_2017	TCGA-XF-AAMW-01	0.9176	-0.2506	1.5652	-0.0654	1.3695	0.6107
blca_tcga_pub_2017	TCGA-XF-AAMX-01	-0.4005	-0.0505	-0.595	-2.6102	-1.1457	1.7237
blca_tcga_pub_2017	TCGA-XF-AAMY-01	-0.4226	-0.6925	0.8938	0.333	-0.1053	-0.3529
blca_tcga_pub_2017	TCGA-XF-AAMZ-01	-0.55	0.7281	-1.0169	-0.8009	-0.8047	-0.5467
blca_tcga_pub_2017	TCGA-XF-AAN0-01	-0.3199	1.1399	-0.1369	3.0142	0.9497	2.2246
blca_tcga_pub_2017	TCGA-XF-AAN1-01	0.1152	-0.06	-0.7374	-0.3493	-1.1041	-0.5316
blca_tcga_pub_2017	TCGA-XF-AAN2-01	-0.6876	-0.2704	0.7367	1.3115	0.1327	0.0071
blca_tcga_pub_2017	TCGA-XF-AAN3-01	-0.7917	0.7676	0.179	1.7283	1.425	0.2473
blca_tcga_pub_2017	TCGA-XF-AAN4-01	0.5984	-0.8966	1.8458	-0.1064	0.034	2.1323
blca_tcga_pub_2017	TCGA-XF-AAN5-01	-0.8819	-1.0614	-0.5896	-0.0136	0.0231	-0.2459
blca_tcga_pub_2017	TCGA-XF-AAN7-01	-0.0842	1.1818	-0.2663	0.2059	-1.0776	1.6628
blca_tcga_pub_2017	TCGA-XF-AAN8-01	-0.8325	-0.8017	1.1124	-1.434	-0.1238	1.8887
blca_tcga_pub_2017	TCGA-YF-AA3M-01	-0.4927	0.8719	-0.5965	-1.0526	-1.0814	0.3428
blca_tcga_pub_2017	TCGA-ZF-A9R5-01	-0.9974	-0.1779	-0.9084	-0.1246	0.0839	-1.1946
blca_tcga_pub_2017	TCGA-ZF-A9RD-01	-0.3237	-1.7389	0.9213	-0.652	0.5856	-0.5396
blca_tcga_pub_2017	TCGA-ZF-A9RN-01	-0.562	0.5296	2.1436	-1.7047	-0.9252	-0.7976
blca_tcga_pub_2017	TCGA-ZF-AA58-01	-0.8984	-1.6416	0.7074	0.4164	-0.3563	1.1468
blca_tcga_pub_2017	TCGA-ZF-AA5N-01	-1.1867	0.0259	-2.866	1.6231	-1.2075	-1.8083
blca_tcga_pub_2017	TCGA-BL-A0C8-01	-1.1165	-1.0193	0.3702	1.1191	0.8397	0.5292
blca_tcga_pub_2017	TCGA-BL-A13J-01	-1.0315	-0.5499	0.1642	1.197	1.6546	0.1255
blca_tcga_pub_2017	TCGA-BT-A0S7-01	-0.3542	-0.7011	-0.2153	0.5901	0.0892	0.6945
blca_tcga_pub_2017	TCGA-BT-A0YX-01	0.3526	0.4099	-0.5019	0.1426	1.249	-1.1127
blca_tcga_pub_2017	TCGA-C4-A0EZ-01	0.2256	0.5717	2.2991	0.6273	-1.7905	0.6412
blca_tcga_pub_2017	TCGA-C4-A0F0-01	0.8703	-0.2928	1.565	-0.5324	0.575	0.2213
blca_tcga_pub_2017	TCGA-C4-A0F1-01	-0.6245	-0.1469	1.7139	0.6354	1.5155	0.5076
blca_tcga_pub_2017	TCGA-C4-A0F6-01	2.0804	0.3791	-0.5901	-0.4162	0.7846	-0.879
blca_tcga_pub_2017	TCGA-C4-A0F7-01	2.5727	-0.1134	1.4331	1.2278	0.8883	0.1079
blca_tcga_pub_2017	TCGA-CU-A0YN-01	-0.2533	-1.4448	0.7416	1.561	0.2948	0.4161
blca_tcga_pub_2017	TCGA-CU-A0YO-01	-0.3832	-0.2622	0.5728	0.3343	1.0474	0.4985
blca_tcga_pub_2017	TCGA-CU-A0YR-01	-0.8998	-0.5359	0.0991	0.1474	1.2446	-1.2125
