,cell line,condition,io_ratio
3881,KMBC2,"['~EGFR', '~PLCG', '~ELK1']",0.0
3882,KMBC2,"['~EGFR', '~PLCG', '~FOS']",0.0
3883,KMBC2,"['~EGFR', '~PLCG', '~FRS2']",0.0
3884,KMBC2,"['~EGFR', '~PLCG', '~GAB1']",0.0
3885,KMBC2,"['~EGFR', '~PLCG', '~GRB2']",0.0
3886,KMBC2,"['~EGFR', '~PLCG', '~JUN']",0.0
3887,KMBC2,"['~EGFR', '~PLCG', '~PKC']",0.0
3888,KMBC2,"['~EGFR', '~PLCG', '~RAF']",0.0
3889,KMBC2,"['~EGFR', '~PLCG', '~RSK']",0.0
3890,KMBC2,"['~EGFR', '~PLCG', '~TAOK']",0.0
3891,KMBC2,"['~EGFR', '~PPP2CA', '~RAS']",0.0
3892,KMBC2,"['~EGFR', '~PPP2CA', '~SOS']",0.0
3893,KMBC2,"['~EGFR', '~PPP2CA', '~ATF2']",0.0
3894,KMBC2,"['~EGFR', '~PPP2CA', '~ATM']",0.0
3895,KMBC2,"['~EGFR', '~PPP2CA', '~ELK1']",0.0
3896,KMBC2,"['~EGFR', '~PPP2CA', '~FOS']",0.0
3897,KMBC2,"['~EGFR', '~PPP2CA', '~FRS2']",0.0
3898,KMBC2,"['~EGFR', '~PPP2CA', '~GAB1']",0.0
3899,KMBC2,"['~EGFR', '~PPP2CA', '~GRB2']",0.0
3900,KMBC2,"['~EGFR', '~PPP2CA', '~JUN']",0.0
3901,KMBC2,"['~EGFR', '~PPP2CA', '~PKC']",0.0
3902,KMBC2,"['~EGFR', '~PPP2CA', '~RAF']",0.0
3903,KMBC2,"['~EGFR', '~PPP2CA', '~RSK']",0.0
3904,KMBC2,"['~EGFR', '~PPP2CA', '~TAOK']",0.0
3905,KMBC2,"['~EGFR', '~RAS', '~SOS']",0.0
3906,KMBC2,"['~EGFR', '~RAS', '~ATF2']",0.0
3907,KMBC2,"['~EGFR', '~RAS', '~ATM']",0.0
3908,KMBC2,"['~EGFR', '~RAS', '~ELK1']",0.0
3909,KMBC2,"['~EGFR', '~RAS', '~FOS']",0.0
3910,KMBC2,"['~EGFR', '~RAS', '~FRS2']",0.0
3911,KMBC2,"['~EGFR', '~RAS', '~GAB1']",0.0
3912,KMBC2,"['~EGFR', '~RAS', '~GRB2']",0.0
3913,KMBC2,"['~EGFR', '~RAS', '~JUN']",0.0
3914,KMBC2,"['~EGFR', '~RAS', '~PKC']",0.0
3915,KMBC2,"['~EGFR', '~RAS', '~RAF']",0.0
3916,KMBC2,"['~EGFR', '~RAS', '~RSK']",0.0
3917,KMBC2,"['~EGFR', '~RAS', '~TAOK']",0.0
3918,KMBC2,"['~EGFR', '~SOS', '~ATF2']",0.0
3919,KMBC2,"['~EGFR', '~SOS', '~ATM']",0.0
3920,KMBC2,"['~EGFR', '~SOS', '~ELK1']",0.0
3921,KMBC2,"['~EGFR', '~SOS', '~FOS']",0.0
3922,KMBC2,"['~EGFR', '~SOS', '~FRS2']",0.0
3923,KMBC2,"['~EGFR', '~SOS', '~GAB1']",0.0
3924,KMBC2,"['~EGFR', '~SOS', '~GRB2']",0.0
3925,KMBC2,"['~EGFR', '~SOS', '~JUN']",0.0
3926,KMBC2,"['~EGFR', '~SOS', '~PKC']",0.0
3927,KMBC2,"['~EGFR', '~SOS', '~RAF']",0.0
3928,KMBC2,"['~EGFR', '~SOS', '~RSK']",0.0
3929,KMBC2,"['~EGFR', '~SOS', '~TAOK']",0.0
3930,KMBC2,"['~EGFR', '~ATF2', '~ATM']",0.0
3931,KMBC2,"['~EGFR', '~ATF2', '~ELK1']",0.0
3932,KMBC2,"['~EGFR', '~ATF2', '~FOS']",0.0
3933,KMBC2,"['~EGFR', '~ATF2', '~FRS2']",0.0
3934,KMBC2,"['~EGFR', '~ATF2', '~GAB1']",0.0
3935,KMBC2,"['~EGFR', '~ATF2', '~GRB2']",0.0
3936,KMBC2,"['~EGFR', '~ATF2', '~JUN']",0.0
3937,KMBC2,"['~EGFR', '~ATF2', '~PKC']",0.0
3938,KMBC2,"['~EGFR', '~ATF2', '~RAF']",0.0
3939,KMBC2,"['~EGFR', '~ATF2', '~RSK']",0.0
3940,KMBC2,"['~EGFR', '~ATF2', '~TAOK']",0.0
3941,KMBC2,"['~EGFR', '~ATM', '~ELK1']",0.0
3942,KMBC2,"['~EGFR', '~ATM', '~FOS']",0.0
3943,KMBC2,"['~EGFR', '~ATM', '~FRS2']",0.0
3944,KMBC2,"['~EGFR', '~ATM', '~GAB1']",0.0
3945,KMBC2,"['~EGFR', '~ATM', '~GRB2']",0.0
3946,KMBC2,"['~EGFR', '~ATM', '~JUN']",0.0
3947,KMBC2,"['~EGFR', '~ATM', '~PKC']",0.0
3948,KMBC2,"['~EGFR', '~ATM', '~RAF']",0.0
3949,KMBC2,"['~EGFR', '~ATM', '~RSK']",0.0
3950,KMBC2,"['~EGFR', '~ATM', '~TAOK']",0.0
3951,KMBC2,"['~EGFR', '~ELK1', '~FOS']",0.0
3952,KMBC2,"['~EGFR', '~ELK1', '~FRS2']",0.0
3953,KMBC2,"['~EGFR', '~ELK1', '~GAB1']",0.0
3954,KMBC2,"['~EGFR', '~ELK1', '~GRB2']",0.0
3955,KMBC2,"['~EGFR', '~ELK1', '~JUN']",0.0
3956,KMBC2,"['~EGFR', '~ELK1', '~PKC']",0.0
3957,KMBC2,"['~EGFR', '~ELK1', '~RAF']",0.0
3958,KMBC2,"['~EGFR', '~ELK1', '~RSK']",0.0
3959,KMBC2,"['~EGFR', '~ELK1', '~TAOK']",0.0
3960,KMBC2,"['~EGFR', '~FOS', '~FRS2']",0.0
3961,KMBC2,"['~EGFR', '~FOS', '~GAB1']",0.0
3962,KMBC2,"['~EGFR', '~FOS', '~GRB2']",0.0
3963,KMBC2,"['~EGFR', '~FOS', '~JUN']",0.0
3964,KMBC2,"['~EGFR', '~FOS', '~PKC']",0.0
3965,KMBC2,"['~EGFR', '~FOS', '~RAF']",0.0
3966,KMBC2,"['~EGFR', '~FOS', '~RSK']",0.0
3967,KMBC2,"['~EGFR', '~FOS', '~TAOK']",0.0
3968,KMBC2,"['~EGFR', '~FRS2', '~GAB1']",0.0
3969,KMBC2,"['~EGFR', '~FRS2', '~GRB2']",0.0
3970,KMBC2,"['~EGFR', '~FRS2', '~JUN']",0.0
3971,KMBC2,"['~EGFR', '~FRS2', '~PKC']",0.0
3972,KMBC2,"['~EGFR', '~FRS2', '~RAF']",0.0
3973,KMBC2,"['~EGFR', '~FRS2', '~RSK']",0.0
3974,KMBC2,"['~EGFR', '~FRS2', '~TAOK']",0.0
3975,KMBC2,"['~EGFR', '~GAB1', '~GRB2']",0.0
3976,KMBC2,"['~EGFR', '~GAB1', '~JUN']",0.0
3977,KMBC2,"['~EGFR', '~GAB1', '~PKC']",0.0
3978,KMBC2,"['~EGFR', '~GAB1', '~RAF']",0.0
3979,KMBC2,"['~EGFR', '~GAB1', '~RSK']",0.0
3980,KMBC2,"['~EGFR', '~GAB1', '~TAOK']",0.0
3981,KMBC2,"['~EGFR', '~GRB2', '~JUN']",0.0
3982,KMBC2,"['~EGFR', '~GRB2', '~PKC']",0.0
3983,KMBC2,"['~EGFR', '~GRB2', '~RAF']",0.0
3984,KMBC2,"['~EGFR', '~GRB2', '~RSK']",0.0
3985,KMBC2,"['~EGFR', '~GRB2', '~TAOK']",0.0
3986,KMBC2,"['~EGFR', '~JUN', '~PKC']",0.0
3987,KMBC2,"['~EGFR', '~JUN', '~RAF']",0.0
3988,KMBC2,"['~EGFR', '~JUN', '~RSK']",0.0
3989,KMBC2,"['~EGFR', '~JUN', '~TAOK']",0.0
3990,KMBC2,"['~EGFR', '~PKC', '~RAF']",0.0
3991,KMBC2,"['~EGFR', '~PKC', '~RSK']",0.0
3992,KMBC2,"['~EGFR', '~PKC', '~TAOK']",0.0
3993,KMBC2,"['~EGFR', '~RAF', '~RSK']",0.0
3994,KMBC2,"['~EGFR', '~RAF', '~TAOK']",0.0
3995,KMBC2,"['~EGFR', '~RSK', '~TAOK']",0.0
3996,KMBC2,"['~ERK', '~AKT', '~BCL2']",0.0
3997,KMBC2,"['~ERK', '~AKT', '~FGFR3']",0.0
3998,KMBC2,"['~ERK', '~AKT', '~MAP3K1_3']",0.0
3999,KMBC2,"['~ERK', '~AKT', '~PLCG']",0.0
4000,KMBC2,"['~ERK', '~AKT', '~PPP2CA']",0.0
4001,KMBC2,"['~ERK', '~AKT', '~RAS']",0.0
4002,KMBC2,"['~ERK', '~AKT', '~SOS']",0.0
4003,KMBC2,"['~ERK', '~AKT', '~ATF2']",0.0
4004,KMBC2,"['~ERK', '~AKT', '~ATM']",0.0
4005,KMBC2,"['~ERK', '~AKT', '~ELK1']",0.0
4006,KMBC2,"['~ERK', '~AKT', '~FOS']",0.0
4007,KMBC2,"['~ERK', '~AKT', '~FRS2']",0.0
4008,KMBC2,"['~ERK', '~AKT', '~GAB1']",0.0
4009,KMBC2,"['~ERK', '~AKT', '~GRB2']",0.0
4010,KMBC2,"['~ERK', '~AKT', '~JUN']",0.0
4011,KMBC2,"['~ERK', '~AKT', '~PKC']",0.0
4012,KMBC2,"['~ERK', '~AKT', '~RAF']",0.0
4013,KMBC2,"['~ERK', '~AKT', '~RSK']",0.0
4014,KMBC2,"['~ERK', '~AKT', '~TAOK']",0.0
4015,KMBC2,"['~ERK', '~BCL2', '~FGFR3']",0.0
4016,KMBC2,"['~ERK', '~BCL2', '~MAP3K1_3']",0.0
4017,KMBC2,"['~ERK', '~BCL2', '~PLCG']",0.0
4018,KMBC2,"['~ERK', '~BCL2', '~PPP2CA']",0.0
4019,KMBC2,"['~ERK', '~BCL2', '~RAS']",0.0
4020,KMBC2,"['~ERK', '~BCL2', '~SOS']",0.0
4021,KMBC2,"['~ERK', '~BCL2', '~ATF2']",0.0
4022,KMBC2,"['~ERK', '~BCL2', '~ATM']",0.0
4023,KMBC2,"['~ERK', '~BCL2', '~ELK1']",0.0
4024,KMBC2,"['~ERK', '~BCL2', '~FOS']",0.0
4025,KMBC2,"['~ERK', '~BCL2', '~FRS2']",0.0
4026,KMBC2,"['~ERK', '~BCL2', '~GAB1']",0.0
4027,KMBC2,"['~ERK', '~BCL2', '~GRB2']",0.0
4028,KMBC2,"['~ERK', '~BCL2', '~JUN']",0.0
4029,KMBC2,"['~ERK', '~BCL2', '~PKC']",0.0
4030,KMBC2,"['~ERK', '~BCL2', '~RAF']",0.0
4031,KMBC2,"['~ERK', '~BCL2', '~RSK']",0.0
4032,KMBC2,"['~ERK', '~BCL2', '~TAOK']",0.0
4033,KMBC2,"['~ERK', '~FGFR3', '~MAP3K1_3']",0.0
4034,KMBC2,"['~ERK', '~FGFR3', '~PLCG']",0.0
4035,KMBC2,"['~ERK', '~FGFR3', '~PPP2CA']",0.0
4036,KMBC2,"['~ERK', '~FGFR3', '~RAS']",0.0
4037,KMBC2,"['~ERK', '~FGFR3', '~SOS']",0.0
4038,KMBC2,"['~ERK', '~FGFR3', '~ATF2']",0.0
4039,KMBC2,"['~ERK', '~FGFR3', '~ATM']",0.0
4040,KMBC2,"['~ERK', '~FGFR3', '~ELK1']",0.0
4041,KMBC2,"['~ERK', '~FGFR3', '~FOS']",0.0
4042,KMBC2,"['~ERK', '~FGFR3', '~FRS2']",0.0
4043,KMBC2,"['~ERK', '~FGFR3', '~GAB1']",0.0
4044,KMBC2,"['~ERK', '~FGFR3', '~GRB2']",0.0
4045,KMBC2,"['~ERK', '~FGFR3', '~JUN']",0.0
4046,KMBC2,"['~ERK', '~FGFR3', '~PKC']",0.0
4047,KMBC2,"['~ERK', '~FGFR3', '~RAF']",0.0
4048,KMBC2,"['~ERK', '~FGFR3', '~RSK']",0.0
4049,KMBC2,"['~ERK', '~FGFR3', '~TAOK']",0.0
4050,KMBC2,"['~ERK', '~MAP3K1_3', '~PLCG']",0.0
4051,KMBC2,"['~ERK', '~MAP3K1_3', '~PPP2CA']",0.0
4052,KMBC2,"['~ERK', '~MAP3K1_3', '~RAS']",0.0
4053,KMBC2,"['~ERK', '~MAP3K1_3', '~SOS']",0.0
4054,KMBC2,"['~ERK', '~MAP3K1_3', '~ATF2']",0.0
4055,KMBC2,"['~ERK', '~MAP3K1_3', '~ATM']",0.0
4056,KMBC2,"['~ERK', '~MAP3K1_3', '~ELK1']",0.0
4057,KMBC2,"['~ERK', '~MAP3K1_3', '~FOS']",0.0
4058,KMBC2,"['~ERK', '~MAP3K1_3', '~FRS2']",0.0
4059,KMBC2,"['~ERK', '~MAP3K1_3', '~GAB1']",0.0
4060,KMBC2,"['~ERK', '~MAP3K1_3', '~GRB2']",0.0
4061,KMBC2,"['~ERK', '~MAP3K1_3', '~JUN']",0.0
4062,KMBC2,"['~ERK', '~MAP3K1_3', '~PKC']",0.0
4063,KMBC2,"['~ERK', '~MAP3K1_3', '~RAF']",0.0
4064,KMBC2,"['~ERK', '~MAP3K1_3', '~RSK']",0.0
4065,KMBC2,"['~ERK', '~MAP3K1_3', '~TAOK']",0.0
4066,KMBC2,"['~ERK', '~PLCG', '~PPP2CA']",0.0
4067,KMBC2,"['~ERK', '~PLCG', '~RAS']",0.0
4068,KMBC2,"['~ERK', '~PLCG', '~SOS']",0.0
4069,KMBC2,"['~ERK', '~PLCG', '~ATF2']",0.0
4070,KMBC2,"['~ERK', '~PLCG', '~ATM']",0.0
4071,KMBC2,"['~ERK', '~PLCG', '~ELK1']",0.0
4072,KMBC2,"['~ERK', '~PLCG', '~FOS']",0.0
4073,KMBC2,"['~ERK', '~PLCG', '~FRS2']",0.0
4074,KMBC2,"['~ERK', '~PLCG', '~GAB1']",0.0
4075,KMBC2,"['~ERK', '~PLCG', '~GRB2']",0.0
4076,KMBC2,"['~ERK', '~PLCG', '~JUN']",0.0
4077,KMBC2,"['~ERK', '~PLCG', '~PKC']",0.0
4078,KMBC2,"['~ERK', '~PLCG', '~RAF']",0.0
4079,KMBC2,"['~ERK', '~PLCG', '~RSK']",0.0
4080,KMBC2,"['~ERK', '~PLCG', '~TAOK']",0.0
4081,KMBC2,"['~ERK', '~PPP2CA', '~RAS']",0.0
4082,KMBC2,"['~ERK', '~PPP2CA', '~SOS']",0.0
4083,KMBC2,"['~ERK', '~PPP2CA', '~ATF2']",0.0
4084,KMBC2,"['~ERK', '~PPP2CA', '~ATM']",0.0
4085,KMBC2,"['~ERK', '~PPP2CA', '~ELK1']",0.0
4086,KMBC2,"['~ERK', '~PPP2CA', '~FOS']",0.0
4087,KMBC2,"['~ERK', '~PPP2CA', '~FRS2']",0.0
4088,KMBC2,"['~ERK', '~PPP2CA', '~GAB1']",0.0
4089,KMBC2,"['~ERK', '~PPP2CA', '~GRB2']",0.0
4090,KMBC2,"['~ERK', '~PPP2CA', '~JUN']",0.0
4091,KMBC2,"['~ERK', '~PPP2CA', '~PKC']",0.0
4092,KMBC2,"['~ERK', '~PPP2CA', '~RAF']",0.0
4093,KMBC2,"['~ERK', '~PPP2CA', '~RSK']",0.0
4094,KMBC2,"['~ERK', '~PPP2CA', '~TAOK']",0.0
4095,KMBC2,"['~ERK', '~RAS', '~SOS']",0.0
4096,KMBC2,"['~ERK', '~RAS', '~ATF2']",0.0
4097,KMBC2,"['~ERK', '~RAS', '~ATM']",0.0
4098,KMBC2,"['~ERK', '~RAS', '~ELK1']",0.0
4099,KMBC2,"['~ERK', '~RAS', '~FOS']",0.0
4100,KMBC2,"['~ERK', '~RAS', '~FRS2']",0.0
4101,KMBC2,"['~ERK', '~RAS', '~GAB1']",0.0
4102,KMBC2,"['~ERK', '~RAS', '~GRB2']",0.0
4103,KMBC2,"['~ERK', '~RAS', '~JUN']",0.0
4104,KMBC2,"['~ERK', '~RAS', '~PKC']",0.0
4105,KMBC2,"['~ERK', '~RAS', '~RAF']",0.0
4106,KMBC2,"['~ERK', '~RAS', '~RSK']",0.0
4107,KMBC2,"['~ERK', '~RAS', '~TAOK']",0.0
4108,KMBC2,"['~ERK', '~SOS', '~ATF2']",0.0
4109,KMBC2,"['~ERK', '~SOS', '~ATM']",0.0
4110,KMBC2,"['~ERK', '~SOS', '~ELK1']",0.0
4111,KMBC2,"['~ERK', '~SOS', '~FOS']",0.0
4112,KMBC2,"['~ERK', '~SOS', '~FRS2']",0.0
4113,KMBC2,"['~ERK', '~SOS', '~GAB1']",0.0
4114,KMBC2,"['~ERK', '~SOS', '~GRB2']",0.0
4115,KMBC2,"['~ERK', '~SOS', '~JUN']",0.0
4116,KMBC2,"['~ERK', '~SOS', '~PKC']",0.0
4117,KMBC2,"['~ERK', '~SOS', '~RAF']",0.0
4118,KMBC2,"['~ERK', '~SOS', '~RSK']",0.0
4119,KMBC2,"['~ERK', '~SOS', '~TAOK']",0.0
4120,KMBC2,"['~ERK', '~ATF2', '~ATM']",0.0
4121,KMBC2,"['~ERK', '~ATF2', '~ELK1']",0.0
4122,KMBC2,"['~ERK', '~ATF2', '~FOS']",0.0
4123,KMBC2,"['~ERK', '~ATF2', '~FRS2']",0.0
4124,KMBC2,"['~ERK', '~ATF2', '~GAB1']",0.0
4125,KMBC2,"['~ERK', '~ATF2', '~GRB2']",0.0
4126,KMBC2,"['~ERK', '~ATF2', '~JUN']",0.0
4127,KMBC2,"['~ERK', '~ATF2', '~PKC']",0.0
4128,KMBC2,"['~ERK', '~ATF2', '~RAF']",0.0
4129,KMBC2,"['~ERK', '~ATF2', '~RSK']",0.0
4130,KMBC2,"['~ERK', '~ATF2', '~TAOK']",0.0
4131,KMBC2,"['~ERK', '~ATM', '~ELK1']",0.0
4132,KMBC2,"['~ERK', '~ATM', '~FOS']",0.0
4133,KMBC2,"['~ERK', '~ATM', '~FRS2']",0.0
4134,KMBC2,"['~ERK', '~ATM', '~GAB1']",0.0
4135,KMBC2,"['~ERK', '~ATM', '~GRB2']",0.0
4136,KMBC2,"['~ERK', '~ATM', '~JUN']",0.0
4137,KMBC2,"['~ERK', '~ATM', '~PKC']",0.0
4138,KMBC2,"['~ERK', '~ATM', '~RAF']",0.0
4139,KMBC2,"['~ERK', '~ATM', '~RSK']",0.0
4140,KMBC2,"['~ERK', '~ATM', '~TAOK']",0.0
4141,KMBC2,"['~ERK', '~ELK1', '~FOS']",0.0
4142,KMBC2,"['~ERK', '~ELK1', '~FRS2']",0.0
4143,KMBC2,"['~ERK', '~ELK1', '~GAB1']",0.0
4144,KMBC2,"['~ERK', '~ELK1', '~GRB2']",0.0
4145,KMBC2,"['~ERK', '~ELK1', '~JUN']",0.0
4146,KMBC2,"['~ERK', '~ELK1', '~PKC']",0.0
4147,KMBC2,"['~ERK', '~ELK1', '~RAF']",0.0
4148,KMBC2,"['~ERK', '~ELK1', '~RSK']",0.0
4149,KMBC2,"['~ERK', '~ELK1', '~TAOK']",0.0
4150,KMBC2,"['~ERK', '~FOS', '~FRS2']",0.0
4151,KMBC2,"['~ERK', '~FOS', '~GAB1']",0.0
4152,KMBC2,"['~ERK', '~FOS', '~GRB2']",0.0
4153,KMBC2,"['~ERK', '~FOS', '~JUN']",0.0
4154,KMBC2,"['~ERK', '~FOS', '~PKC']",0.0
4155,KMBC2,"['~ERK', '~FOS', '~RAF']",0.0
4156,KMBC2,"['~ERK', '~FOS', '~RSK']",0.0
4157,KMBC2,"['~ERK', '~FOS', '~TAOK']",0.0
4158,KMBC2,"['~ERK', '~FRS2', '~GAB1']",0.0
4159,KMBC2,"['~ERK', '~FRS2', '~GRB2']",0.0
4160,KMBC2,"['~ERK', '~FRS2', '~JUN']",0.0
4161,KMBC2,"['~ERK', '~FRS2', '~PKC']",0.0
4162,KMBC2,"['~ERK', '~FRS2', '~RAF']",0.0
4163,KMBC2,"['~ERK', '~FRS2', '~RSK']",0.0
4164,KMBC2,"['~ERK', '~FRS2', '~TAOK']",0.0
4165,KMBC2,"['~ERK', '~GAB1', '~GRB2']",0.0
4166,KMBC2,"['~ERK', '~GAB1', '~JUN']",0.0
4167,KMBC2,"['~ERK', '~GAB1', '~PKC']",0.0
4168,KMBC2,"['~ERK', '~GAB1', '~RAF']",0.0
4169,KMBC2,"['~ERK', '~GAB1', '~RSK']",0.0
4170,KMBC2,"['~ERK', '~GAB1', '~TAOK']",0.0
4171,KMBC2,"['~ERK', '~GRB2', '~JUN']",0.0
4172,KMBC2,"['~ERK', '~GRB2', '~PKC']",0.0
4173,KMBC2,"['~ERK', '~GRB2', '~RAF']",0.0
4174,KMBC2,"['~ERK', '~GRB2', '~RSK']",0.0
4175,KMBC2,"['~ERK', '~GRB2', '~TAOK']",0.0
4176,KMBC2,"['~ERK', '~JUN', '~PKC']",0.0
4177,KMBC2,"['~ERK', '~JUN', '~RAF']",0.0
4178,KMBC2,"['~ERK', '~JUN', '~RSK']",0.0
4179,KMBC2,"['~ERK', '~JUN', '~TAOK']",0.0
4180,KMBC2,"['~ERK', '~PKC', '~RAF']",0.0
4181,KMBC2,"['~ERK', '~PKC', '~RSK']",0.0
4182,KMBC2,"['~ERK', '~PKC', '~TAOK']",0.0
4183,KMBC2,"['~ERK', '~RAF', '~RSK']",0.0
4184,KMBC2,"['~ERK', '~RAF', '~TAOK']",0.0
4185,KMBC2,"['~ERK', '~RSK', '~TAOK']",0.0
4186,KMBC2,"['~JNK', '~AKT', '~BCL2']",0.0
4187,KMBC2,"['~JNK', '~AKT', '~FGFR3']",0.0
4188,KMBC2,"['~JNK', '~AKT', '~MAP3K1_3']",0.0
4189,KMBC2,"['~JNK', '~AKT', '~PLCG']",0.0
4190,KMBC2,"['~JNK', '~AKT', '~PPP2CA']",0.0
4191,KMBC2,"['~JNK', '~AKT', '~RAS']",0.0
4192,KMBC2,"['~JNK', '~AKT', '~SOS']",0.0
4193,KMBC2,"['~JNK', '~AKT', '~ATF2']",0.0
4194,KMBC2,"['~JNK', '~AKT', '~ATM']",0.0
4195,KMBC2,"['~JNK', '~AKT', '~ELK1']",0.0
4196,KMBC2,"['~JNK', '~AKT', '~FOS']",0.0
4197,KMBC2,"['~JNK', '~AKT', '~FRS2']",0.0
4198,KMBC2,"['~JNK', '~AKT', '~GAB1']",0.0
4199,KMBC2,"['~JNK', '~AKT', '~GRB2']",0.0
4200,KMBC2,"['~JNK', '~AKT', '~JUN']",0.0
4201,KMBC2,"['~JNK', '~AKT', '~PKC']",0.0
4202,KMBC2,"['~JNK', '~AKT', '~RAF']",0.0
4203,KMBC2,"['~JNK', '~AKT', '~RSK']",0.0
4204,KMBC2,"['~JNK', '~AKT', '~TAOK']",0.0
4205,KMBC2,"['~JNK', '~BCL2', '~FGFR3']",0.0
4206,KMBC2,"['~JNK', '~BCL2', '~MAP3K1_3']",0.0
4207,KMBC2,"['~JNK', '~BCL2', '~PLCG']",0.0
4208,KMBC2,"['~JNK', '~BCL2', '~PPP2CA']",0.0
4209,KMBC2,"['~JNK', '~BCL2', '~RAS']",0.0
4210,KMBC2,"['~JNK', '~BCL2', '~SOS']",0.0
4211,KMBC2,"['~JNK', '~BCL2', '~ATF2']",0.0
4212,KMBC2,"['~JNK', '~BCL2', '~ATM']",0.0
4213,KMBC2,"['~JNK', '~BCL2', '~ELK1']",0.0
4214,KMBC2,"['~JNK', '~BCL2', '~FOS']",0.0
4215,KMBC2,"['~JNK', '~BCL2', '~FRS2']",0.0
4216,KMBC2,"['~JNK', '~BCL2', '~GAB1']",0.0
4217,KMBC2,"['~JNK', '~BCL2', '~GRB2']",0.0
4218,KMBC2,"['~JNK', '~BCL2', '~JUN']",0.0
4219,KMBC2,"['~JNK', '~BCL2', '~PKC']",0.0
4220,KMBC2,"['~JNK', '~BCL2', '~RAF']",0.0
4221,KMBC2,"['~JNK', '~BCL2', '~RSK']",0.0
4222,KMBC2,"['~JNK', '~BCL2', '~TAOK']",0.0
4223,KMBC2,"['~JNK', '~FGFR3', '~MAP3K1_3']",0.0
4224,KMBC2,"['~JNK', '~FGFR3', '~PLCG']",0.0
4225,KMBC2,"['~JNK', '~FGFR3', '~PPP2CA']",0.0
4226,KMBC2,"['~JNK', '~FGFR3', '~RAS']",0.0
4227,KMBC2,"['~JNK', '~FGFR3', '~SOS']",0.0
4228,KMBC2,"['~JNK', '~FGFR3', '~ATF2']",0.0
4229,KMBC2,"['~JNK', '~FGFR3', '~ATM']",0.0
4230,KMBC2,"['~JNK', '~FGFR3', '~ELK1']",0.0
4231,KMBC2,"['~JNK', '~FGFR3', '~FOS']",0.0
4232,KMBC2,"['~JNK', '~FGFR3', '~FRS2']",0.0
4233,KMBC2,"['~JNK', '~FGFR3', '~GAB1']",0.0
4234,KMBC2,"['~JNK', '~FGFR3', '~GRB2']",0.0
4235,KMBC2,"['~JNK', '~FGFR3', '~JUN']",0.0
4236,KMBC2,"['~JNK', '~FGFR3', '~PKC']",0.0
4237,KMBC2,"['~JNK', '~FGFR3', '~RAF']",0.0
4238,KMBC2,"['~JNK', '~FGFR3', '~RSK']",0.0
4239,KMBC2,"['~JNK', '~FGFR3', '~TAOK']",0.0
4240,KMBC2,"['~JNK', '~MAP3K1_3', '~PLCG']",0.0
4241,KMBC2,"['~JNK', '~MAP3K1_3', '~PPP2CA']",0.0
4242,KMBC2,"['~JNK', '~MAP3K1_3', '~RAS']",0.0
4243,KMBC2,"['~JNK', '~MAP3K1_3', '~SOS']",0.0
4244,KMBC2,"['~JNK', '~MAP3K1_3', '~ATF2']",0.0
4245,KMBC2,"['~JNK', '~MAP3K1_3', '~ATM']",0.0
4246,KMBC2,"['~JNK', '~MAP3K1_3', '~ELK1']",0.0
4247,KMBC2,"['~JNK', '~MAP3K1_3', '~FOS']",0.0
4248,KMBC2,"['~JNK', '~MAP3K1_3', '~FRS2']",0.0
4249,KMBC2,"['~JNK', '~MAP3K1_3', '~GAB1']",0.0
4250,KMBC2,"['~JNK', '~MAP3K1_3', '~GRB2']",0.0
4251,KMBC2,"['~JNK', '~MAP3K1_3', '~JUN']",0.0
4252,KMBC2,"['~JNK', '~MAP3K1_3', '~PKC']",0.0
4253,KMBC2,"['~JNK', '~MAP3K1_3', '~RAF']",0.0
4254,KMBC2,"['~JNK', '~MAP3K1_3', '~RSK']",0.0
4255,KMBC2,"['~JNK', '~MAP3K1_3', '~TAOK']",0.0
4256,KMBC2,"['~JNK', '~PLCG', '~PPP2CA']",0.0
4257,KMBC2,"['~JNK', '~PLCG', '~RAS']",0.0
4258,KMBC2,"['~JNK', '~PLCG', '~SOS']",0.0
4259,KMBC2,"['~JNK', '~PLCG', '~ATF2']",0.0
4260,KMBC2,"['~JNK', '~PLCG', '~ATM']",0.0
4261,KMBC2,"['~JNK', '~PLCG', '~ELK1']",0.0
4262,KMBC2,"['~JNK', '~PLCG', '~FOS']",0.0
4263,KMBC2,"['~JNK', '~PLCG', '~FRS2']",0.0
4264,KMBC2,"['~JNK', '~PLCG', '~GAB1']",0.0
4265,KMBC2,"['~JNK', '~PLCG', '~GRB2']",0.0
4266,KMBC2,"['~JNK', '~PLCG', '~JUN']",0.0
4267,KMBC2,"['~JNK', '~PLCG', '~PKC']",0.0
4268,KMBC2,"['~JNK', '~PLCG', '~RAF']",0.0
4269,KMBC2,"['~JNK', '~PLCG', '~RSK']",0.0
4270,KMBC2,"['~JNK', '~PLCG', '~TAOK']",0.0
4271,KMBC2,"['~JNK', '~PPP2CA', '~RAS']",0.0
4272,KMBC2,"['~JNK', '~PPP2CA', '~SOS']",0.0
4273,KMBC2,"['~JNK', '~PPP2CA', '~ATF2']",0.0
4274,KMBC2,"['~JNK', '~PPP2CA', '~ATM']",0.0
4275,KMBC2,"['~JNK', '~PPP2CA', '~ELK1']",0.0
4276,KMBC2,"['~JNK', '~PPP2CA', '~FOS']",0.0
4277,KMBC2,"['~JNK', '~PPP2CA', '~FRS2']",0.0
4278,KMBC2,"['~JNK', '~PPP2CA', '~GAB1']",0.0
