,network,node,mut,robustness
251,bt474_long,14,ko,0.6859504132231405
252,bt474_long,10,oe,1.0
253,bt474_long,10,ko,1.0
254,bt474_long,18,oe,0.7185273159144893
255,bt474_long,18,ko,0.9869358669833729
256,bt474_long,24,oe,0.9988207547169812
257,bt474_long,24,ko,1.0
258,bt474_long,22,oe,0.9985228951255539
259,bt474_long,22,ko,1.0
260,bt474_long,17,oe,1.0
261,bt474_long,17,ko,1.0
262,bt474_long,20,oe,0.7167553191489362
263,bt474_long,20,ko,0.8284574468085106
264,bt474_long,19,oe,1.0
265,bt474_long,19,ko,1.0
266,bt474_short,0,oe,0.9375
267,bt474_short,0,ko,0.9479166666666666
268,bt474_short,1,oe,0.8859649122807017
269,bt474_short,1,ko,0.6403508771929824
270,bt474_short,2,oe,0.39655172413793105
271,bt474_short,2,ko,1.0
272,bt474_short,3,oe,0.6776859504132231
273,bt474_short,3,ko,0.7272727272727273
274,bt474_short,4,oe,0.8404255319148937
275,bt474_short,4,ko,1.0
276,bt474_short,5,oe,0.5299145299145299
277,bt474_short,5,ko,1.0
278,bt474_short,14,oe,0.24161073825503357
279,bt474_short,14,ko,1.0
280,bt474_short,15,oe,0.2191780821917808
281,bt474_short,15,ko,1.0
282,bt474_short,9,oe,0.24666666666666667
283,bt474_short,9,ko,1.0
284,bt474_short,6,oe,0.9931972789115646
285,bt474_short,6,ko,1.0
286,bt474_short,8,oe,0.734375
287,bt474_short,8,ko,0.96875
288,bt474_short,7,oe,1.0
289,bt474_short,7,ko,1.0
290,bt474_short,10,oe,0.94
291,bt474_short,10,ko,0.9866666666666667
292,bt474_short,12,oe,0.94
293,bt474_short,12,ko,0.9666666666666667
294,bt474_short,11,oe,1.0
295,bt474_short,11,ko,1.0
296,bt474_short,13,oe,0.9262295081967213
297,bt474_short,13,ko,0.9836065573770492
298,colitis,0,oe,0.7430555555555556
299,colitis,0,ko,0.7291666666666666
300,colitis,65,oe,0.11724137931034483
301,colitis,65,ko,0.496551724137931
302,colitis,1,oe,0.5339805825242718
303,colitis,1,ko,0.9757281553398058
304,colitis,37,oe,0.02912621359223301
305,colitis,37,ko,0.6650485436893204
306,colitis,36,oe,0.6116504854368932
307,colitis,36,ko,0.23786407766990292
308,colitis,63,oe,0.3300970873786408
309,colitis,63,ko,0.2815533980582524
310,colitis,47,oe,0.2621359223300971
311,colitis,47,ko,0.3446601941747573
312,colitis,2,oe,0.5533980582524272
313,colitis,2,ko,0.5048543689320388
314,colitis,40,oe,0.558252427184466
315,colitis,40,ko,0.6990291262135923
316,colitis,25,oe,0.2815533980582524
317,colitis,25,ko,0.7184466019417476
318,colitis,3,oe,0.05825242718446602
319,colitis,3,ko,0.8446601941747572
320,colitis,11,oe,0.616504854368932
321,colitis,11,ko,0.9223300970873787
322,colitis,4,oe,0.5922330097087378
323,colitis,4,ko,0.8446601941747572
324,colitis,10,oe,0.2961165048543689
325,colitis,10,ko,0.8398058252427184
326,colitis,59,oe,0.6116504854368932
327,colitis,59,ko,0.0
328,colitis,5,oe,0.6078431372549019
329,colitis,5,ko,0.0
330,colitis,54,oe,0.0
331,colitis,54,ko,0.9029126213592233
332,colitis,6,oe,0.2766990291262136
333,colitis,6,ko,0.9660194174757282
334,colitis,7,oe,0.6262135922330098
335,colitis,7,ko,0.10679611650485436
336,colitis,67,oe,0.28640776699029125
337,colitis,67,ko,0.4077669902912621
338,colitis,9,oe,0.38349514563106796
339,colitis,9,ko,0.23300970873786409
340,colitis,62,oe,0.28640776699029125
341,colitis,62,ko,0.6019417475728155
342,colitis,8,oe,0.9902912621359223
343,colitis,8,ko,0.7912621359223301
344,colitis,52,oe,0.2669902912621359
345,colitis,52,ko,0.36893203883495146
346,colitis,64,oe,0.6310679611650486
347,colitis,64,ko,0.7961165048543689
348,colitis,39,oe,0.08737864077669903
349,colitis,39,ko,0.2961165048543689
350,colitis,12,oe,0.043689320388349516
351,colitis,12,ko,0.5631067961165048
352,colitis,46,oe,0.6262135922330098
353,colitis,46,ko,0.22330097087378642
354,colitis,21,oe,0.019417475728155338
355,colitis,21,ko,0.6213592233009708
356,colitis,32,oe,0.11650485436893204
357,colitis,32,ko,0.8543689320388349
358,colitis,22,oe,0.11650485436893204
359,colitis,22,ko,0.7233009708737864
360,colitis,50,oe,0.9611650485436893
361,colitis,50,ko,0.5485436893203883
362,colitis,13,oe,0.9805825242718447
363,colitis,13,ko,0.9805825242718447
364,colitis,44,oe,0.13106796116504854
365,colitis,44,ko,0.5922330097087378
366,colitis,35,oe,0.18932038834951456
367,colitis,35,ko,0.7718446601941747
368,colitis,19,oe,1.0
369,colitis,19,ko,0.5485436893203883
370,colitis,30,oe,0.8349514563106796
371,colitis,30,ko,0.42718446601941745
372,colitis,14,oe,0.05825242718446602
373,colitis,14,ko,0.8446601941747572
374,colitis,15,oe,0.5922330097087378
375,colitis,15,ko,0.2669902912621359
376,colitis,27,oe,0.7912621359223301
377,colitis,27,ko,0.4077669902912621
378,colitis,43,oe,0.6067961165048543
379,colitis,43,ko,0.2766990291262136
380,colitis,16,oe,0.587378640776699
381,colitis,16,ko,0.9757281553398058
382,colitis,17,oe,0.24757281553398058
383,colitis,17,ko,0.6067961165048543
384,colitis,61,oe,0.12376237623762376
385,colitis,61,ko,0.7079207920792079
386,colitis,18,oe,0.07766990291262135
387,colitis,18,ko,0.6504854368932039
388,colitis,68,oe,0.27184466019417475
389,colitis,68,ko,0.6116504854368932
390,colitis,20,oe,0.5970873786407767
391,colitis,20,ko,0.2815533980582524
392,colitis,45,oe,0.616504854368932
393,colitis,45,ko,0.24271844660194175
394,colitis,48,oe,0.6019417475728155
395,colitis,48,ko,0.8203883495145631
396,colitis,57,oe,0.9029126213592233
397,colitis,57,ko,0.6262135922330098
398,colitis,31,oe,0.6019417475728155
399,colitis,31,ko,0.0
400,colitis,66,oe,0.6116504854368932
401,colitis,66,ko,0.30097087378640774
402,colitis,23,oe,0.12413793103448276
403,colitis,23,ko,0.4896551724137931
404,colitis,28,oe,0.4965986394557823
405,colitis,28,ko,0.6054421768707483
406,colitis,24,oe,0.9174757281553398
407,colitis,24,ko,0.4368932038834951
408,colitis,49,oe,0.7281553398058253
409,colitis,49,ko,0.9029126213592233
410,colitis,26,oe,0.28640776699029125
411,colitis,26,ko,0.9660194174757282
412,colitis,38,oe,0.3106796116504854
413,colitis,38,ko,0.42718446601941745
414,colitis,29,oe,0.6796116504854369
415,colitis,29,ko,0.18932038834951456
416,colitis,69,oe,0.08737864077669903
417,colitis,69,ko,0.47572815533980584
418,colitis,58,oe,0.2815533980582524
419,colitis,58,ko,0.4077669902912621
420,colitis,33,oe,0.3786407766990291
421,colitis,33,ko,0.5388349514563107
422,colitis,34,oe,0.6213592233009708
423,colitis,34,ko,0.0
424,colitis,42,oe,0.28640776699029125
425,colitis,42,ko,0.42718446601941745
426,colitis,41,oe,0.1553398058252427
427,colitis,41,ko,0.5145631067961165
428,colitis,56,oe,0.5970873786407767
429,colitis,56,ko,0.6359223300970874
430,colitis,60,oe,0.3932038834951456
431,colitis,60,ko,0.1262135922330097
432,colitis,53,oe,0.3932038834951456
433,colitis,53,ko,0.9757281553398058
434,colitis,51,oe,0.7281553398058253
435,colitis,51,ko,0.6262135922330098
436,colitis,55,oe,0.7718446601941747
437,colitis,55,ko,0.7718446601941747
438,death,0,oe,0.3793103448275862
439,death,0,ko,0.8275862068965517
440,death,1,oe,0.7346938775510204
441,death,1,ko,0.8571428571428571
442,death,2,oe,0.5384615384615384
443,death,2,ko,0.46153846153846156
444,death,20,oe,0.13709677419354838
445,death,20,ko,0.6532258064516129
446,death,3,oe,0.175
447,death,3,ko,0.075
448,death,18,oe,0.0625
449,death,18,ko,0.390625
450,death,19,oe,0.0
451,death,19,ko,0.5080645161290323
452,death,4,oe,0.33076923076923076
453,death,4,ko,0.8
454,death,21,oe,0.5076923076923077
455,death,21,ko,0.4230769230769231
456,death,5,oe,0.504
457,death,5,ko,0.528
458,death,25,oe,0.46923076923076923
459,death,25,ko,0.33076923076923076
460,death,6,oe,0.025210084033613446
461,death,6,ko,0.44537815126050423
462,death,15,oe,0.5384615384615384
463,death,15,ko,0.16153846153846155
464,death,22,oe,0.36923076923076925
465,death,22,ko,0.5153846153846153
466,death,7,oe,0.3923076923076923
467,death,7,ko,0.5846153846153846
468,death,8,oe,0.15384615384615385
469,death,8,ko,0.9461538461538461
470,death,23,oe,0.049586776859504134
471,death,23,ko,0.4793388429752066
472,death,9,oe,0.9153846153846154
473,death,9,ko,0.9153846153846154
474,death,26,oe,0.007751937984496124
475,death,26,ko,0.5426356589147286
476,death,10,oe,0.015873015873015872
477,death,10,ko,0.5317460317460317
478,death,11,oe,0.06923076923076923
479,death,11,ko,0.8769230769230769
480,death,12,oe,0.46153846153846156
481,death,12,ko,0.38461538461538464
482,death,13,oe,0.5384615384615384
483,death,13,ko,0.46153846153846156
484,death,14,oe,1.0
485,death,14,ko,1.0
486,death,16,oe,0.47692307692307695
487,death,16,ko,0.7
488,death,17,oe,0.9615384615384616
489,death,17,ko,0.9615384615384616
490,death,24,oe,0.09230769230769231
491,death,24,ko,0.45384615384615384
492,death,27,oe,0.14615384615384616
493,death,27,ko,0.9153846153846154
494,hcc1954_long,0,oe,0.9464627151051626
495,hcc1954_long,0,ko,0.6462715105162524
496,hcc1954_long,1,oe,0.947069943289225
497,hcc1954_long,1,ko,0.6389413988657845
498,hcc1954_long,2,oe,0.9761904761904762
499,hcc1954_long,2,ko,0.9891774891774892
500,hcc1954_long,3,oe,0.9763948497854077
501,hcc1954_long,3,ko,1.0
502,hcc1954_long,4,oe,1.0
503,hcc1954_long,4,ko,1.0
504,hcc1954_long,22,oe,0.8379705400981997
505,hcc1954_long,22,ko,0.7397708674304418
506,hcc1954_long,17,oe,0.7812018489984591
507,hcc1954_long,17,ko,0.9707241910631741
508,hcc1954_long,15,oe,0.7125382262996942
509,hcc1954_long,15,ko,0.9694189602446484
510,hcc1954_long,24,oe,0.24915824915824916
511,hcc1954_long,24,ko,0.9730639730639731
512,hcc1954_long,12,oe,0.9556574923547401
513,hcc1954_long,12,ko,0.5168195718654435
514,hcc1954_long,5,oe,0.8009188361408882
515,hcc1954_long,5,ko,0.9280245022970903
516,hcc1954_long,19,oe,0.7660550458715596
517,hcc1954_long,19,ko,0.9724770642201835
518,hcc1954_long,7,oe,0.0
519,hcc1954_long,7,ko,0.9938837920489296
520,hcc1954_long,6,oe,0.9036697247706422
521,hcc1954_long,6,ko,1.0
522,hcc1954_long,14,oe,0.9067278287461774
523,hcc1954_long,14,ko,0.636085626911315
524,hcc1954_long,8,oe,0.6584615384615384
525,hcc1954_long,8,ko,0.5430769230769231
526,hcc1954_long,9,oe,1.0
527,hcc1954_long,9,ko,1.0
528,hcc1954_long,10,oe,0.2400611620795107
529,hcc1954_long,10,ko,0.9984709480122325
530,hcc1954_long,20,oe,0.9910873440285205
531,hcc1954_long,20,ko,1.0
532,hcc1954_long,11,oe,0.14153846153846153
533,hcc1954_long,11,ko,1.0
534,hcc1954_long,13,oe,1.0
535,hcc1954_long,13,ko,1.0
536,hcc1954_long,18,oe,0.8831417624521073
537,hcc1954_long,18,ko,0.9904214559386973
538,hcc1954_long,16,oe,1.0
539,hcc1954_long,16,ko,1.0
540,hcc1954_long,21,oe,0.6605504587155964
541,hcc1954_long,21,ko,1.0
542,hcc1954_long,23,oe,0.14678899082568808
543,hcc1954_long,23,ko,0.9984709480122325
544,hcc1954_short,0,oe,0.9911504424778761
545,hcc1954_short,0,ko,1.0
546,hcc1954_short,1,oe,0.9911504424778761
547,hcc1954_short,1,ko,1.0
548,hcc1954_short,2,oe,0.9424460431654677
549,hcc1954_short,2,ko,0.5827338129496403
550,hcc1954_short,3,oe,0.9280575539568345
551,hcc1954_short,3,ko,0.6187050359712231
552,hcc1954_short,4,oe,0.753968253968254
553,hcc1954_short,4,ko,0.9682539682539683
554,hcc1954_short,7,oe,0.17297297297297298
555,hcc1954_short,7,ko,1.0
556,hcc1954_short,5,oe,0.7777777777777778
557,hcc1954_short,5,ko,1.0
558,hcc1954_short,6,oe,0.17297297297297298
559,hcc1954_short,6,ko,1.0
560,hcc1954_short,10,oe,0.17297297297297298
561,hcc1954_short,10,ko,1.0
562,hcc1954_short,12,oe,0.4689655172413793
563,hcc1954_short,12,ko,1.0
564,hcc1954_short,8,oe,0.9811320754716981
565,hcc1954_short,8,ko,0.9937106918238994
566,hcc1954_short,15,oe,0.7468354430379747
567,hcc1954_short,15,ko,0.9746835443037974
568,hcc1954_short,9,oe,1.0
569,hcc1954_short,9,ko,1.0
570,hcc1954_short,11,oe,0.9891891891891892
571,hcc1954_short,11,ko,0.9459459459459459
572,hcc1954_short,13,oe,0.9891891891891892
573,hcc1954_short,13,ko,1.0
574,hcc1954_short,14,oe,0.9891891891891892
575,hcc1954_short,14,ko,0.8810810810810811
576,hgf,0,oe,0.864406779661017
577,hgf,0,ko,0.192090395480226
578,hgf,1,oe,0.950920245398773
579,hgf,1,ko,0.19631901840490798
580,hgf,2,oe,0.17297297297297298
581,hgf,2,ko,0.827027027027027
582,hgf,3,oe,0.4971751412429379
583,hgf,3,ko,0.5480225988700564
584,hgf,4,oe,0.1871345029239766
585,hgf,4,ko,0.8947368421052632
586,hgf,5,oe,0.2064516129032258
587,hgf,5,ko,0.9935483870967742
588,hgf,47,oe,0.04371584699453552
589,hgf,47,ko,0.3005464480874317
590,hgf,6,oe,0.22346368715083798
591,hgf,6,ko,0.3016759776536313
592,hgf,7,oe,0.0446927374301676
593,hgf,7,ko,0.3016759776536313
594,hgf,63,oe,0.21739130434782608
595,hgf,63,ko,0.29347826086956524
596,hgf,8,oe,0.044444444444444446
597,hgf,8,ko,0.3055555555555556
598,hgf,32,oe,0.08839779005524862
599,hgf,32,ko,0.2541436464088398
600,hgf,9,oe,0.08648648648648649
601,hgf,9,ko,0.24864864864864866
602,hgf,30,oe,0.3783783783783784
603,hgf,30,ko,0.24864864864864866
604,hgf,10,oe,0.8702702702702703
605,hgf,10,ko,0.9567567567567568
606,hgf,62,oe,0.08648648648648649
607,hgf,62,ko,0.24864864864864866
608,hgf,31,oe,0.5621621621621622
609,hgf,31,ko,0.6324324324324324
610,hgf,11,oe,0.08648648648648649
611,hgf,11,ko,0.6648648648648648
612,hgf,48,oe,0.5891891891891892
613,hgf,48,ko,0.6324324324324324
614,hgf,25,oe,0.9405405405405406
615,hgf,25,ko,0.24864864864864866
616,hgf,15,oe,0.26519337016574585
617,hgf,15,ko,0.2596685082872928
618,hgf,12,oe,0.08791208791208792
619,hgf,12,ko,0.25274725274725274
620,hgf,66,oe,0.6702702702702703
621,hgf,66,ko,0.08648648648648649
622,hgf,13,oe,0.9135135135135135
623,hgf,13,ko,0.08648648648648649
624,hgf,36,oe,0.32972972972972975
625,hgf,36,ko,0.24864864864864866
626,hgf,14,oe,0.08648648648648649
627,hgf,14,ko,0.24864864864864866
628,hgf,23,oe,0.43243243243243246
629,hgf,23,ko,0.24864864864864866
630,hgf,19,oe,0.9135135135135135
631,hgf,19,ko,0.2594594594594595
632,hgf,55,oe,0.17582417582417584
633,hgf,55,ko,0.34065934065934067
634,hgf,58,oe,0.17297297297297298
635,hgf,58,ko,0.827027027027027
636,hgf,65,oe,0.24864864864864866
637,hgf,65,ko,0.8486486486486486
638,hgf,16,oe,1.0
639,hgf,16,ko,0.5459459459459459
640,hgf,53,oe,0.4540540540540541
641,hgf,53,ko,0.5459459459459459
642,hgf,17,oe,1.0
643,hgf,17,ko,1.0
644,hgf,18,oe,1.0
645,hgf,18,ko,1.0
646,hgf,27,oe,0.31351351351351353
647,hgf,27,ko,0.6756756756756757
648,hgf,20,oe,0.8594594594594595
649,hgf,20,ko,0.8594594594594595
650,hgf,26,oe,0.4864864864864865
651,hgf,26,ko,0.7189189189189189
652,hgf,67,oe,0.2972972972972973
653,hgf,67,ko,0.24864864864864866
654,hgf,21,oe,1.0
655,hgf,21,ko,0.33513513513513515
656,hgf,61,oe,0.9675675675675676
657,hgf,61,ko,0.33513513513513515
658,hgf,22,oe,0.23243243243243245
659,hgf,22,ko,0.24864864864864866
660,hgf,56,oe,1.0
661,hgf,56,ko,0.33513513513513515
662,hgf,38,oe,0.20540540540540542
663,hgf,38,ko,0.4486486486486487
664,hgf,24,oe,1.0
665,hgf,24,ko,0.33513513513513515
666,hgf,52,oe,1.0
667,hgf,52,ko,0.43783783783783786
668,hgf,40,oe,0.6756756756756757
669,hgf,40,ko,0.43783783783783786
670,hgf,34,oe,0.2756756756756757
671,hgf,34,ko,0.7297297297297297
672,hgf,28,oe,0.8648648648648649
673,hgf,28,ko,0.08648648648648649
674,hgf,37,oe,0.9027027027027027
675,hgf,37,ko,0.08648648648648649
676,hgf,29,oe,0.8972972972972973
677,hgf,29,ko,0.08648648648648649
678,hgf,43,oe,0.34594594594594597
679,hgf,43,ko,0.4972972972972973
680,hgf,41,oe,0.9027027027027027
681,hgf,41,ko,0.24864864864864866
682,hgf,35,oe,0.6108108108108108
683,hgf,35,ko,0.08648648648648649
684,hgf,33,oe,0.5459459459459459
685,hgf,33,ko,0.08648648648648649
686,hgf,39,oe,1.0
687,hgf,39,ko,0.5459459459459459
688,hgf,57,oe,0.21621621621621623
689,hgf,57,ko,0.3837837837837838
